path,dir,name,size,dword0,container_class,is_pol_dup,dup_identical,table_entry_count,model_count,tex_ref_count,tex_max_id,tex_referenced_bytes,tex_file_bytes,tex_delta_bytes,note
pol/pol_water.bin,pol,pol_water.bin,91265,0x00028380,compressed,1,1,,,,,,,,
pol/pol_water_boat.bin,pol,pol_water_boat.bin,21469,0x00010400,compressed,1,1,,,,,,,,
pol/pol_water_hamon.bin,pol,pol_water_hamon.bin,131675,0x000353C0,compressed,1,1,,,,,,,,
pol/pol_zabat.bin,pol,pol_zabat.bin,4161,0x000017C0,compressed,1,0,,,,,,,,"ANOMALY: same name, differing content"
pol/pol_zabat_hod1.bin,pol,pol_zabat_hod1.bin,8778,0x0000D1A0,compressed,1,1,,,,,,,,
pol/pol_zabat_wing.bin,pol,pol_zabat_wing.bin,2235,0x00000E60,compressed,1,1,,,,,,,,
pol/pol_znassb.bin,pol,pol_znassb.bin,74521,0x0001EB40,compressed,1,1,,,,,,,,
pol/pol_znchain.bin,pol,pol_znchain.bin,139932,0x000376C0,compressed,1,1,,,,,,,,
pol/pol_zndina.bin,pol,pol_zndina.bin,25119,0x0000BAE0,compressed,1,1,,,,,,,,
pol/pol_znebi2.bin,pol,pol_znebi2.bin,52467,0x00015CA0,compressed,1,1,,,,,,,,
pol/pol_znebi3.bin,pol,pol_znebi3.bin,49957,0x00015B20,compressed,1,1,,,,,,,,
pol/pol_znebi4.bin,pol,pol_znebi4.bin,49957,0x00015B20,compressed,1,1,,,,,,,,
pol/pol_znele.bin,pol,pol_znele.bin,29031,0x00009F80,compressed,1,1,,,,,,,,
pol/pol_zngold.bin,pol,pol_zngold.bin,34631,0x0000B6E0,compressed,1,1,,,,,,,,
pol/pol_znjikken1.bin,pol,pol_znjikken1.bin,18109,0x00005C40,compressed,1,1,,,,,,,,
pol/pol_znjoe.bin,pol,pol_znjoe.bin,409027,0x000A7FC0,compressed,1,1,,,,,,,,
pol/pol_znkage.bin,pol,pol_znkage.bin,18553,0x00006FA0,compressed,1,1,,,,,,,,
pol/pol_znkage_dam.bin,pol,pol_znkage_dam.bin,83167,0x00020C60,compressed,1,1,,,,,,,,
pol/pol_znkager.bin,pol,pol_znkager.bin,63719,0x0001B900,compressed,1,1,,,,,,,,
pol/pol_znkagex.bin,pol,pol_znkagex.bin,248585,0x00080E20,compressed,1,1,,,,,,,,
pol/pol_znken.bin,pol,pol_znken.bin,62685,0x0001C9C0,compressed,1,1,,,,,,,,
pol/pol_znnick.bin,pol,pol_znnick.bin,64432,0x0001A060,compressed,1,1,,,,,,,,
pol/pol_znnickb.bin,pol,pol_znnickb.bin,63980,0x00019920,compressed,1,1,,,,,,,,
pol/pol_znonoo.bin,pol,pol_znonoo.bin,71053,0x4EF40115,compressed,1,0,,,,,,,,"ANOMALY: same name, differing content"
pol/pol_znonoopa.bin,pol,pol_znonoopa.bin,79694,0x0001EB80,compressed,1,1,,,,,,,,
pol/pol_znsam2.bin,pol,pol_znsam2.bin,139300,0x0004D840,compressed,1,1,,,,,,,,
pol/pol_znsam2b.bin,pol,pol_znsam2b.bin,64694,0x000194E0,compressed,1,1,,,,,,,,
pol/pol_zsass.bin,pol,pol_zsass.bin,79084,0x0001F280,compressed,1,1,,,,,,,,
pol/pol_zskamere.bin,pol,pol_zskamere.bin,87446,0x0001EF40,compressed,1,1,,,,,,,,
pol/pol_zslman.bin,pol,pol_zslman.bin,32614,0x0000FF40,compressed,1,1,,,,,,,,
pol/pol_zstin.bin,pol,pol_zstin.bin,295694,0x000950E0,compressed,1,1,,,,,,,,
pol/ranking.bin,pol,ranking.bin,1446,0x00001F20,compressed,,,,,,,,,,
pol/rating.bin,pol,rating.bin,251,0x00000F80,compressed,,,,,,,,,,
pol/result.bin,pol,result.bin,450,0x00002840,compressed,,,,,,,,,,
pol/samson.bin,pol,samson.bin,47854,0x00019040,compressed,,,,,,,,,,
pol/sanbasi.bin,pol,sanbasi.bin,107903,0x00028820,compressed,,,,,,,,,,
pol/st1_01.bin,pol,st1_01.bin,251904,0x00000800,raw_table,,,3,1,99,98,729600,884736,155136,
pol/st1_01b.bin,pol,st1_01b.bin,53248,0x00000800,raw_table,,,3,1,42,41,492544,507904,15360,
pol/st1_01c.bin,pol,st1_01c.bin,147456,0x00000800,raw_table,,,3,1,82,81,827136,897024,69888,
pol/st1_02.bin,pol,st1_02.bin,212992,0x00000800,raw_table,,,3,1,47,46,527104,569344,42240,
pol/st1_03.bin,pol,st1_03.bin,1107968,0x00000800,raw_table,,,11,5,36,35,379904,450560,70656,
pol/st1_03b.bin,pol,st1_03b.bin,227328,0x00000800,raw_table,,,7,3,84,83,858112,954368,96256,
pol/st1_03c.bin,pol,st1_03c.bin,131072,0x00000800,raw_table,,,7,3,71,70,697344,796672,99328,
pol/st1_04.bin,pol,st1_04.bin,163840,0x00000800,raw_table,,,9,4,24,23,320256,331776,11520,
pol/st1_04b.bin,pol,st1_04b.bin,284672,0x00000800,raw_table,,,5,2,56,55,594176,651264,57088,
pol/st1_04c.bin,pol,st1_04c.bin,174080,0x00000800,raw_table,,,5,2,72,71,730624,798720,68096,
pol/st1_05.bin,pol,st1_05.bin,108544,0x00000800,raw_table,,,3,1,51,50,612352,667648,55296,
pol/st1_1.bin,pol,st1_1.bin,776192,0x00000800,raw_table,,,81,40,85,84,750208,927744,177536,
pol/st1_1b.bin,pol,st1_1b.bin,153600,0x00000800,raw_table,,,33,16,35,34,340992,516096,175104,
pol/st2_01.bin,pol,st2_01.bin,40960,0x00000800,raw_table,,,3,1,28,27,241408,329728,88320,
pol/st2_02.bin,pol,st2_02.bin,253952,0x00000800,raw_table,,,7,3,61,60,737280,776192,38912,
pol/st2_02b.bin,pol,st2_02b.bin,77824,0x00000800,raw_table,,,5,2,31,30,225536,272384,46848,
pol/st2_03.bin,pol,st2_03.bin,456704,0x00000800,raw_table,,,7,3,76,75,774656,843776,69120,
pol/st2_04.bin,pol,st2_04.bin,169984,0x00000800,raw_table,,,7,3,62,61,519168,612352,93184,
pol/st2_05.bin,pol,st2_05.bin,169984,0x00000800,raw_table,,,5,2,42,41,393472,454656,61184,
pol/st2_06.bin,pol,st2_06.bin,391168,0x00000800,raw_table,,,11,5,82,81,757760,866304,108544,
pol/st2_06b.bin,pol,st2_06b.bin,63488,0x00000800,raw_table,,,3,1,33,32,363776,397312,33536,
pol/st2_06c.bin,pol,st2_06c.bin,106496,0x00000800,raw_table,,,5,2,46,45,451072,499712,48640,
pol/st2_07.bin,pol,st2_07.bin,2009088,0x00000800,raw_table,,,29,14,107,106,612352,870400,258048,
pol/st2_08.bin,pol,st2_08.bin,368640,0x00000800,raw_table,,,5,2,79,78,700160,817152,116992,
pol/st2_09.bin,pol,st2_09.bin,10240,0x00000800,raw_table,,,3,1,13,12,39936,79872,39936,
pol/st2_10.bin,pol,st2_10.bin,157696,0x00000800,raw_table,,,7,3,67,66,674816,768000,93184,
pol/st2_11.bin,pol,st2_11.bin,102400,0x00000800,raw_table,,,3,1,55,54,610304,665600,55296,
pol/st2_11b.bin,pol,st2_11b.bin,114688,0x00000800,raw_table,,,3,1,60,59,634112,673792,39680,
pol/st2_12.bin,pol,st2_12.bin,231424,0x00000800,raw_table,,,5,2,39,38,378368,477184,98816,
pol/st2_13.bin,pol,st2_13.bin,249856,0x00000800,raw_table,,,9,4,33,32,304128,348160,44032,
pol/st2_14.bin,pol,st2_14.bin,247808,0x00000800,raw_table,,,3,1,33,32,158720,235520,76800,
pol/st3.bin,pol,st3.bin,22528,0x00000800,raw_table,,,5,2,8,7,54272,75776,21504,
pol/st3_01.bin,pol,st3_01.bin,1083392,0x00000800,raw_table,,,9,4,82,81,318720,557056,238336,
pol/st3_02.bin,pol,st3_02.bin,364544,0x00000800,raw_table,,,7,3,34,33,269312,524288,254976,
pol/st3_03.bin,pol,st3_03.bin,149504,0x00000800,raw_table,,,7,3,23,22,180224,389120,208896,
pol/st3_04.bin,pol,st3_04.bin,479232,0x00000800,raw_table,,,7,3,35,34,288768,546816,258048,
pol/st3_05.bin,pol,st3_05.bin,71680,0x00000800,raw_table,,,5,2,8,7,49152,147456,98304,
pol/st3_06.bin,pol,st3_06.bin,167936,0x00000800,raw_table,,,3,1,12,11,77824,200704,122880,
pol/st3_07.bin,pol,st3_07.bin,26624,0x00000800,raw_table,,,3,1,7,6,39936,116736,76800,
pol/st3_08.bin,pol,st3_08.bin,1595392,0x00000800,raw_table,,,29,14,82,81,318720,557056,238336,
pol/st3_tika_bos.bin,pol,st3_tika_bos.bin,6872,0x00004BE0,compressed,,,,,,,,,,
pol/st4.bin,pol,st4.bin,4096,0x00000800,raw_table,,,3,1,,,,,,
pol/st4_01.bin,pol,st4_01.bin,507904,0x00000800,raw_table,,,13,6,55,54,432128,862208,430080,
pol/st4_02.bin,pol,st4_02.bin,565248,0x00000800,raw_table,,,11,5,34,33,284672,518144,233472,
pol/st4_03.bin,pol,st4_03.bin,249856,0x00000800,raw_table,,,7,3,50,49,434176,827392,393216,
pol/st4_04.bin,pol,st4_04.bin,51200,0x00000800,raw_table,,,3,1,11,10,98304,190464,92160,
pol/st4_05.bin,pol,st4_05.bin,352256,0x00000800,raw_table,,,3,1,22,21,126976,335872,208896,
pol/st4_06.bin,pol,st4_06.bin,923648,0x00000800,raw_table,,,21,10,57,56,454656,897024,442368,
pol/st4_07.bin,pol,st4_07.bin,415744,0x00000800,raw_table,,,9,4,27,26,243712,458752,215040,
pol/st4_08.bin,pol,st4_08.bin,458752,0x00000800,raw_table,,,11,5,49,48,430080,835584,405504,
pol/st4_09.bin,pol,st4_09.bin,567296,0x00000800,raw_table,,,7,3,21,20,214016,389120,175104,
pol/st5.bin,pol,st5.bin,1196032,0x00000800,raw_table,,,23,11,58,57,377856,884736,506880,
pol/st5_01.bin,pol,st5_01.bin,813056,0x00000800,raw_table,,,13,6,11,10,126976,249856,122880,
pol/st5_01b.bin,pol,st5_01b.bin,30720,0x00000800,raw_table,,,25,12,8,7,688384,692224,3840,
pol/st5_02.bin,pol,st5_02.bin,40960,0x00000800,raw_table,,,11,5,9,8,54272,71680,17408,
pol/st5_02b.bin,pol,st5_02b.bin,235520,0x00000800,raw_table,,,17,8,32,31,240640,575488,334848,
pol/st6_01.bin,pol,st6_01.bin,1214464,0x00000800,raw_table,,,39,19,49,48,368384,798720,430336,
pol/st6_01b.bin,pol,st6_01b.bin,1136640,0x00000800,raw_table,,,17,8,28,27,159744,466944,307200,
pol/st_adver.bin,pol,st_adver.bin,4096,0x00000800,raw_table,,,3,1,,,,,,
pol/st_adver00.bin,pol,st_adver00.bin,4096,0x00000800,raw_table,,,3,1,,,,,,
pol/st_adver01.bin,pol,st_adver01.bin,192512,0x00000800,raw_table,,,7,3,69,68,609024,761856,152832,
pol/st_adver02.bin,pol,st_adver02.bin,155648,0x00000800,raw_table,,,5,2,39,38,281088,339968,58880,
pol/st_adver03.bin,pol,st_adver03.bin,155648,0x00000800,raw_table,,,7,3,52,51,389632,505856,116224,
pol/st_adver04.bin,pol,st_adver04.bin,149504,0x00000800,raw_table,,,7,3,73,72,800512,942080,141568,
pol/st_adver05.bin,pol,st_adver05.bin,4096,0x00000800,raw_table,,,3,1,,,,,,
pol/st_adver06.bin,pol,st_adver06.bin,4096,0x00000800,raw_table,,,3,1,,,,,,
pol/st_adver07.bin,pol,st_adver07.bin,4096,0x00000800,raw_table,,,3,1,,,,,,
pol/st_adver08.bin,pol,st_adver08.bin,4096,0x00000800,raw_table,,,3,1,,,,,,
pol/st_org00.bin,pol,st_org00.bin,200704,0x00000800,raw_table,,,5,2,68,67,714240,798720,84480,
pol/st_org01.bin,pol,st_org01.bin,221184,0x00000800,raw_table,,,9,4,55,54,171264,348160,176896,
pol/st_org02.bin,pol,st_org02.bin,921600,0x00000800,raw_table,,,21,10,44,43,343040,690176,347136,
pol/st_org03.bin,pol,st_org03.bin,182272,0x00000800,raw_table,,,3,1,27,26,153600,448512,294912,
pol/stage1.bin,pol,stage1.bin,2485,0x00001400,compressed,,,,,,,,,,
pol/stage2.bin,pol,stage2.bin,1040,0x00000AA0,compressed,,,,,,,,,,
pol/stage3.bin,pol,stage3.bin,1040,0x00000AA0,compressed,,,,,,,,,,
pol/stage4.bin,pol,stage4.bin,1040,0x00000AA0,compressed,,,,,,,,,,
pol/test_1.bin,pol,test_1.bin,400979,0x000A13C0,compressed,,,,,,,,,,
pol/test_2.bin,pol,test_2.bin,232,0x000003C0,compressed,,,,,,,,,,
pol/test_3.bin,pol,test_3.bin,284161,0x0009E740,compressed,,,,,,,,,,
pol/tokei_gear.bin,pol,tokei_gear.bin,57694,0x0001E4E0,compressed,,,,,,,,,,
pol/tutorial.bin,pol,tutorial.bin,71787,0x0001A680,compressed,,,,,,,,,,
pol/tv.bin,pol,tv.bin,369,0x000012A0,compressed,,,,,,,,,,
pol/tv2.bin,pol,tv2.bin,987,0x37496368,compressed,,,,,,,,,,
pol/water.bin,pol,water.bin,91265,0x00028380,compressed,,,,,,,,,,
pol/water_boat.bin,pol,water_boat.bin,21469,0x00010400,compressed,,,,,,,,,,
pol/water_hamon.bin,pol,water_hamon.bin,131675,0x000353C0,compressed,,,,,,,,,,
pol/zabat.bin,pol,zabat.bin,4148,0x000017C0,compressed,,,,,,,,,,
pol/zabat_hod1.bin,pol,zabat_hod1.bin,8778,0x0000D1A0,compressed,,,,,,,,,,
pol/zabat_wing.bin,pol,zabat_wing.bin,2235,0x00000E60,compressed,,,,,,,,,,
pol/znassb.bin,pol,znassb.bin,74521,0x0001EB40,compressed,,,,,,,,,,
pol/znchain.bin,pol,znchain.bin,139932,0x000376C0,compressed,,,,,,,,,,
pol/zndina.bin,pol,zndina.bin,25119,0x0000BAE0,compressed,,,,,,,,,,
pol/znebi2.bin,pol,znebi2.bin,52467,0x00015CA0,compressed,,,,,,,,,,
pol/znebi3.bin,pol,znebi3.bin,49957,0x00015B20,compressed,,,,,,,,,,
pol/znebi4.bin,pol,znebi4.bin,49957,0x00015B20,compressed,,,,,,,,,,
pol/znele.bin,pol,znele.bin,29031,0x00009F80,compressed,,,,,,,,,,
pol/zngold.bin,pol,zngold.bin,34631,0x0000B6E0,compressed,,,,,,,,,,
pol/znjikken1.bin,pol,znjikken1.bin,18109,0x00005C40,compressed,,,,,,,,,,
pol/znjoe.bin,pol,znjoe.bin,409027,0x000A7FC0,compressed,,,,,,,,,,
pol/znkage.bin,pol,znkage.bin,18553,0x00006FA0,compressed,,,,,,,,,,
pol/znkage_dam.bin,pol,znkage_dam.bin,83167,0x00020C60,compressed,,,,,,,,,,
pol/znkager.bin,pol,znkager.bin,63719,0x0001B900,compressed,,,,,,,,,,
pol/znkagex.bin,pol,znkagex.bin,248585,0x00080E20,compressed,,,,,,,,,,
pol/znken.bin,pol,znken.bin,62685,0x0001C9C0,compressed,,,,,,,,,,
pol/znmachob.bin,pol,znmachob.bin,79303,0x0001EF60,compressed,,,,,,,,,,
pol/znnick.bin,pol,znnick.bin,64432,0x0001A060,compressed,,,,,,,,,,
pol/znnickb.bin,pol,znnickb.bin,63980,0x00019920,compressed,,,,,,,,,,
pol/znonoo.bin,pol,znonoo.bin,71053,0x0001CC40,compressed,,,,,,,,,,
pol/znonoopa.bin,pol,znonoopa.bin,79694,0x0001EB80,compressed,,,,,,,,,,
pol/znsam2.bin,pol,znsam2.bin,139300,0x0004D840,compressed,,,,,,,,,,
pol/znsam2b.bin,pol,znsam2b.bin,64694,0x000194E0,compressed,,,,,,,,,,
pol/zsass.bin,pol,zsass.bin,79084,0x0001F280,compressed,,,,,,,,,,
pol/zskamere.bin,pol,zskamere.bin,87446,0x0001EF40,compressed,,,,,,,,,,
pol/zslman.bin,pol,zslman.bin,32614,0x0000FF40,compressed,,,,,,,,,,
pol/zstin.bin,pol,zstin.bin,295694,0x000950E0,compressed,,,,,,,,,,
tex/arcade00.bin,tex,arcade00.bin,12344,0x30384D42,bmp,,,,,,,,,,
tex/arcade01.bin,tex,arcade01.bin,12344,0x30384D42,bmp,,,,,,,,,,
tex/arcade02.bin,tex,arcade02.bin,12344,0x30384D42,bmp,,,,,,,,,,
tex/b6boss1z.bin,tex,b6boss1z.bin,13001,0x00008000,compressed,,,,,,,,,,
tex/b6boss1z_wing.bin,tex,b6boss1z_wing.bin,13001,0x00008000,compressed,,,,,,,,,,
tex/b6boss2.bin,tex,b6boss2.bin,20303,0x0000A000,compressed,,,,,,,,,,
tex/b6boss3.bin,tex,b6boss3.bin,13001,0x00008000,compressed,,,,,,,,,,
tex/b6boss4.bin,tex,b6boss4.bin,16208,0x00009800,compressed,,,,,,,,,,
tex/b6boss5.bin,tex,b6boss5.bin,20303,0x0000A000,compressed,,,,,,,,,,
tex/bg_adv00.bin,tex,bg_adv00.bin,605115,0x000E7000,compressed,,,,,,,,,,
tex/bg_adv01.bin,tex,bg_adv01.bin,455839,0x0009E400,compressed,,,,,,,,,,
tex/bg_adv02.bin,tex,bg_adv02.bin,554863,0x000C1000,compressed,,,,,,,,,,
tex/bg_adv03.bin,tex,bg_adv03.bin,345831,0x00064000,compressed,,,,,,,,,,
tex/bg_adv04.bin,tex,bg_adv04.bin,98978,0x00025800,compressed,,,,,,,,,,
tex/bg_adv05.bin,tex,bg_adv05.bin,188053,0x0004DE00,compressed,,,,,,,,,,
tex/bg_adv06.bin,tex,bg_adv06.bin,209200,0x00044800,compressed,,,,,,,,,,
tex/bg_adv07.bin,tex,bg_adv07.bin,243335,0x00058400,compressed,,,,,,,,,,
tex/bg_adv08.bin,tex,bg_adv08.bin,453448,0x0009D800,compressed,,,,,,,,,,
tex/bg_adv09.bin,tex,bg_adv09.bin,301046,0x00076400,compressed,,,,,,,,,,
tex/bg_adv10.bin,tex,bg_adv10.bin,4,0x00000000,empty,,,,,,,,,,
tex/bg_adv11.bin,tex,bg_adv11.bin,183257,0x00033000,compressed,,,,,,,,,,
tex/bg_adv12.bin,tex,bg_adv12.bin,239990,0x0004B800,compressed,,,,,,,,,,
tex/bg_adv13.bin,tex,bg_adv13.bin,157846,0x00030800,compressed,,,,,,,,,,
tex/bg_adv14.bin,tex,bg_adv14.bin,183458,0x0003A800,compressed,,,,,,,,,,
tex/bg_adv15.bin,tex,bg_adv15.bin,271187,0x00056C00,compressed,,,,,,,,,,
tex/bg_adv16.bin,tex,bg_adv16.bin,161268,0x0002D000,compressed,,,,,,,,,,
tex/bg_adv17.bin,tex,bg_adv17.bin,337299,0x0007BC00,compressed,,,,,,,,,,
tex/bg_adv18.bin,tex,bg_adv18.bin,455839,0x0009E400,compressed,,,,,,,,,,
tex/bg_result01.bin,tex,bg_result01.bin,661598,0x000E6000,compressed,,,,,,,,,,
tex/bg_result02.bin,tex,bg_result02.bin,488893,0x00094000,compressed,,,,,,,,,,
tex/bg_result03.bin,tex,bg_result03.bin,112155,0x0001F000,compressed,,,,,,,,,,
tex/bg_result04.bin,tex,bg_result04.bin,288714,0x00047000,compressed,,,,,,,,,,
tex/black_scr.bin,tex,black_scr.bin,196662,0x00364D42,bmp,,,,,,,,,,
tex/boss1q.bin,tex,boss1q.bin,94436,0x00029200,compressed,,,,,,,,,,
tex/boss1z.bin,tex,boss1z.bin,52792,0x00016000,compressed,,,,,,,,,,
tex/boss1z_wing.bin,tex,boss1z_wing.bin,4554,0x00004000,compressed,,,,,,,,,,
tex/boss2.bin,tex,boss2.bin,202447,0x00053000,compressed,,,,,,,,,,
tex/boss2_hane_hod1.bin,tex,boss2_hane_hod1.bin,10555,0x00010000,compressed,,,,,,,,,,
tex/boss2_hod1.bin,tex,boss2_hod1.bin,62122,0x00049000,compressed,,,,,,,,,,
tex/boss3.bin,tex,boss3.bin,74085,0x0001B800,compressed,,,,,,,,,,
tex/boss3_hod1.bin,tex,boss3_hod1.bin,72966,0x00053000,compressed,,,,,,,,,,
tex/boss3l.bin,tex,boss3l.bin,49847,0x0000E000,compressed,,,,,,,,,,
tex/boss4.bin,tex,boss4.bin,210228,0x00062800,compressed,,,,,,,,,,
tex/boss4_hod1.bin,tex,boss4_hod1.bin,195768,0x0008E000,compressed,,,,,,,,,,
tex/boss4_hrs_hod1.bin,tex,boss4_hrs_hod1.bin,1425,0x00001000,compressed,,,,,,,,,,
tex/boss4_kls_hod1.bin,tex,boss4_kls_hod1.bin,1425,0x00001000,compressed,,,,,,,,,,
tex/boss4_mls_hod1.bin,tex,boss4_mls_hod1.bin,1425,0x00001000,compressed,,,,,,,,,,
tex/boss5.bin,tex,boss5.bin,193867,0x00057000,compressed,,,,,,,,,,
tex/boss5b.bin,tex,boss5b.bin,55175,0x00019800,compressed,,,,,,,,,,
tex/boss6.bin,tex,boss6.bin,44074,0x00013800,compressed,,,,,,,,,,
tex/boss_00.bin,tex,boss_00.bin,12344,0x30384D42,bmp,,,,,,,,,,
tex/boss_01.bin,tex,boss_01.bin,12344,0x30384D42,bmp,,,,,,,,,,
tex/boss_02.bin,tex,boss_02.bin,12344,0x30384D42,bmp,,,,,,,,,,
tex/bridge.bin,tex,bridge.bin,85298,0x00017800,compressed,,,,,,,,,,
tex/bridge_st5.bin,tex,bridge_st5.bin,52284,0x0000F000,compressed,,,,,,,,,,
tex/buyo.bin,tex,buyo.bin,15497,0x00004800,compressed,,,,,,,,,,
tex/car_1.bin,tex,car_1.bin,141659,0x00048000,compressed,,,,,,,,,,
tex/car_2.bin,tex,car_2.bin,72547,0x00031200,compressed,,,,,,,,,,
tex/car_org.bin,tex,car_org.bin,80940,0x00029400,compressed,,,,,,,,,,
tex/car_pl.bin,tex,car_pl.bin,163610,0x0005FA00,compressed,,,,,,,,,,
tex/cat.bin,tex,cat.bin,34033,0x0000E000,compressed,,,,,,,,,,
tex/char_adv00.bin,tex,char_adv00.bin,214638,0x0006CC00,compressed,,,,,,,,,,
tex/char_adv01.bin,tex,char_adv01.bin,205054,0x00059200,compressed,,,,,,,,,,
tex/char_adv02.bin,tex,char_adv02.bin,136436,0x0003EA00,compressed,,,,,,,,,,
tex/char_adv03.bin,tex,char_adv03.bin,4,0x00000000,empty,,,,,,,,,,
tex/char_adv04.bin,tex,char_adv04.bin,303099,0x0009B000,compressed,,,,,,,,,,
tex/char_adv05.bin,tex,char_adv05.bin,258686,0x0008B000,compressed,,,,,,,,,,
tex/char_adv06.bin,tex,char_adv06.bin,203941,0x0006B800,compressed,,,,,,,,,,
tex/char_adv07.bin,tex,char_adv07.bin,219885,0x00063E00,compressed,,,,,,,,,,
tex/colo_monitor.bin,tex,colo_monitor.bin,2584,0x00002000,compressed,,,,,,,,,,
tex/common.bin,tex,common.bin,149620,0x0005D000,compressed,,,,,,,,,,
tex/curien.bin,tex,curien.bin,101686,0x00055000,compressed,,,,,,,,,,
tex/dc_ctrl.bin,tex,dc_ctrl.bin,4,0x00000000,empty,,,,,,,,,,
tex/deka_musume.bin,tex,deka_musume.bin,30825,0x00023800,compressed,,,,,,,,,,
tex/deka_otoko.bin,tex,deka_otoko.bin,65751,0x00027400,compressed,,,,,,,,,,
tex/dolam.bin,tex,dolam.bin,11268,0x00005800,compressed,,,,,,,,,,
tex/door_1.bin,tex,door_1.bin,103241,0x00022800,compressed,,,,,,,,,,
tex/eff_1.bin,tex,eff_1.bin,65226,0x00030800,compressed,,,,,,,,,,
tex/eff_2.bin,tex,eff_2.bin,15435,0x0000A800,compressed,,,,,,,,,,
tex/eff_3.bin,tex,eff_3.bin,4,0x00000000,empty,,,,,,,,,,
tex/eff_4.bin,tex,eff_4.bin,14102,0x00004800,compressed,,,,,,,,,,
tex/eff_boss3.bin,tex,eff_boss3.bin,6828,0x00004800,compressed,,,,,,,,,,
tex/eff_boss4.bin,tex,eff_boss4.bin,4,0x00000000,empty,,,,,,,,,,
tex/eff_boss5.bin,tex,eff_boss5.bin,46420,0x00018C00,compressed,,,,,,,,,,
tex/eff_boss6.bin,tex,eff_boss6.bin,55356,0x00019400,compressed,,,,,,,,,,
tex/eff_car.bin,tex,eff_car.bin,13414,0x00008000,compressed,,,,,,,,,,
tex/eff_colo.bin,tex,eff_colo.bin,52761,0x00010800,compressed,,,,,,,,,,
tex/eff_dokan.bin,tex,eff_dokan.bin,5579,0x00002000,compressed,,,,,,,,,,
tex/eff_funsui.bin,tex,eff_funsui.bin,21321,0x00007800,compressed,,,,,,,,,,
tex/eff_funsui2.bin,tex,eff_funsui2.bin,21321,0x00007800,compressed,,,,,,,,,,
tex/eff_izumi.bin,tex,eff_izumi.bin,21321,0x00007800,compressed,,,,,,,,,,
tex/eff_org.bin,tex,eff_org.bin,72781,0x00058000,compressed,,,,,,,,,,
tex/eff_org10.bin,tex,eff_org10.bin,1225,0x00000A00,compressed,,,,,,,,,,
tex/eff_org11.bin,tex,eff_org11.bin,43339,0x00012C00,compressed,,,,,,,,,,
tex/eff_org12.bin,tex,eff_org12.bin,30556,0x0000D400,compressed,,,,,,,,,,
tex/eff_org2.bin,tex,eff_org2.bin,6856,0x00004000,compressed,,,,,,,,,,
tex/eff_org3.bin,tex,eff_org3.bin,4529,0x00002800,compressed,,,,,,,,,,
tex/eff_org4.bin,tex,eff_org4.bin,46510,0x00016800,compressed,,,,,,,,,,
tex/eff_org5.bin,tex,eff_org5.bin,52521,0x00016800,compressed,,,,,,,,,,
tex/eff_org5b.bin,tex,eff_org5b.bin,44281,0x00012C00,compressed,,,,,,,,,,
tex/eff_org6.bin,tex,eff_org6.bin,3196,0x00001400,compressed,,,,,,,,,,
tex/eff_org7.bin,tex,eff_org7.bin,22318,0x0000B400,compressed,,,,,,,,,,
tex/eff_org8.bin,tex,eff_org8.bin,25213,0x0000CC00,compressed,,,,,,,,,,
tex/eff_org9.bin,tex,eff_org9.bin,1106,0x00000800,raw_table,,,0,0,,,,,,
tex/eff_shop.bin,tex,eff_shop.bin,75308,0x00021000,compressed,,,,,,,,,,
tex/eff_taki.bin,tex,eff_taki.bin,19267,0x0000B800,compressed,,,,,,,,,,
tex/empireBlack_00.bin,tex,empireBlack_00.bin,196664,0x00384D42,bmp,,,,,,,,,,
tex/empireBlack_01.bin,tex,empireBlack_01.bin,196664,0x00384D42,bmp,,,,,,,,,,
tex/empireBlack_02.bin,tex,empireBlack_02.bin,196664,0x00384D42,bmp,,,,,,,,,,
tex/empireBlack_03.bin,tex,empireBlack_03.bin,196664,0x00384D42,bmp,,,,,,,,,,
tex/empireBlack_10.bin,tex,empireBlack_10.bin,196664,0x00384D42,bmp,,,,,,,,,,
tex/empireBlack_11.bin,tex,empireBlack_11.bin,196664,0x00384D42,bmp,,,,,,,,,,
tex/etc_1.bin,tex,etc_1.bin,641024,0x00000000,raw_blob,,,,,,,,,,
tex/etc_1_01.bin,tex,etc_1_01.bin,92160,0x00000000,raw_blob,,,,,,,,,,
tex/etc_1_02.bin,tex,etc_1_02.bin,40960,0x00000000,raw_blob,,,,,,,,,,
tex/etc_1_03.bin,tex,etc_1_03.bin,131072,0x00001111,raw_blob,,,,,,,,,,
tex/etc_1_04.bin,tex,etc_1_04.bin,28672,0x00000000,raw_blob,,,,,,,,,,
tex/etc_1_05.bin,tex,etc_1_05.bin,188416,0x18821882,compressed,,,,,,,,,,
tex/etc_1_06.bin,tex,etc_1_06.bin,0,,empty,,,,,,,,,,
tex/etc_1_07.bin,tex,etc_1_07.bin,0,,empty,,,,,,,,,,
tex/etc_1_08.bin,tex,etc_1_08.bin,0,,empty,,,,,,,,,,
tex/etc_1_09.bin,tex,etc_1_09.bin,0,,empty,,,,,,,,,,
tex/etc_2.bin,tex,etc_2.bin,659456,0x00000000,raw_blob,,,,,,,,,,
tex/etc_boy_kao.bin,tex,etc_boy_kao.bin,26624,0xA32992E8,compressed,,,,,,,,,,
tex/etc_door.bin,tex,etc_door.bin,98304,0x00000000,raw_blob,,,,,,,,,,
